Contig	T0_A Trimmed Mean	T0_B Trimmed Mean	T0_C Trimmed Mean	T1H218OP_A Trimmed Mean	T1H218OP_B Trimmed Mean	T1H218OP_C Trimmed Mean	T1H218O_A Trimmed Mean	T1H218O_B Trimmed Mean	T1H218O_C Trimmed Mean	T1H2OP_A Trimmed Mean	T1H2OP_B Trimmed Mean	T1H2OP_C Trimmed Mean	T1H2O_A Trimmed Mean	T1H2O_B Trimmed Mean	T1H2O_C Trimmed Mean	T2H218OP_A Trimmed Mean	T2H218OP_B Trimmed Mean	T2H218OP_C Trimmed Mean	T2H218O_A Trimmed Mean	T2H218O_B Trimmed Mean	T2H218O_C Trimmed Mean	T2H2OP_A Trimmed Mean	T2H2OP_B Trimmed Mean	T2H2OP_C Trimmed Mean	T2H2O_A Trimmed Mean	T2H2O_B Trimmed Mean	T2H2O_C Trimmed Mean	T3H218OP_A Trimmed Mean	T3H218OP_B Trimmed Mean	T3H218OP_C Trimmed Mean	T3H218O_B Trimmed Mean	T3H218O_C Trimmed Mean	T3H2OP_A Trimmed Mean	T3H2OP_B Trimmed Mean	T3H2OP_C Trimmed Mean	T3H2O_A Trimmed Mean	T3H2O_B Trimmed Mean	T3H2O_C Trimmed Mean
NODE_2467_length_18110_cov_19.060963__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.690176	92.85907	30.539347	0	0	0	7.889384	9.86903	42.322136	0	0	0	13.36705	9.477048	11.510022	0	0	65.35616	35.5438	0	0	47.180523	41.511692
NODE_2469_length_18103_cov_7.358531__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.50294	0	0	0	0	6.39396	0	31.495266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2470_length_18096_cov_13.432461__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.93091	41.237804	18.46954	13.812778	27.700222	0	0	9.7288885	0	0	0	8.772536	8.949666	15.194961	8.2124195	0	0	0	0	0	0	0
NODE_2471_length_18093_cov_9.518506__full	56.359898	0	37.637005	0	0	15.153755	27.537432	36.96458	0	30.77658	47.15388	45.848164	35.615147	24.561274	29.726732	21.43495	25.261255	34.74209	47.60041	46.960865	151.49811	18.269985	31.431047	81.014244	17.514273	39.53793	14.039569	7.918509	14.768531	14.684315	17.049292	31.271782	42.68159	0	35.736515	56.152206	28.675026	35.74661
NODE_2473_length_18078_cov_19.402581__full	0	0	0	0	0	15.699863	0	0	0	0	0	0	0	0	0	33.201538	50.201538	42.606903	19.025223	7.9824615	21.328272	4.385783	14.616633	28.53266	0	5.592836	0	4.2627044	5.0640182	9.517352	0	0	0	0	0	0	0	0
NODE_2478_length_18058_cov_15.049056__full	0	0	0	0	0	90.247856	0	0	0	0	0	0	0	0	0	21.323116	65.826775	0	0	0	0	8.651631	0	0	0	0	0	0	0	21.543863	0	17.174152	0	0	16.647041	0	35.935474	0
NODE_2482_length_18047_cov_13.144139__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.431683	55.125023	20.598112	0	0	4.585077	9.235706	13.598485	0	0	0	7.2646346	0	11.406109	0	0	0	0	0	0	0	0
NODE_2485_length_18035_cov_10.213481__full	0	0	0	0	0	28.696651	0	0	0	0	0	0	0	0	0	0	29.012177	23.355036	30.614027	6.334348	0	0	5.0217433	9.284152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2489_length_17996_cov_7.761133__full	0	0	0	66.999	0	51.17638	0	0	0	0	0	0	0	15.369008	0	92.66069	32.389553	103.21703	0	30.80488	81.407234	8.320321	0	12.971548	11.405803	0	0	21.093327	21.500187	41.069607	12.208443	57.80762	89.85101	29.083738	23.387499	34.03026	92.68908	68.51438
NODE_2494_length_17979_cov_32.872539__full	72.62616	0	52.105377	45.548077	67.971085	54.343365	71.9509	71.85406	117.68574	80.57967	106.082634	86.36568	77.91787	74.314766	66.968094	34.76525	85.84159	92.763504	83.27943	63.578987	151.98155	34.343678	53.968407	71.35334	24.525892	55.83567	18.006481	12.685549	27.584534	31.685299	24.970587	28.30498	31.783947	26.343243	31.41123	49.502712	28.649467	30.836481
NODE_2503_length_17919_cov_11.618743__full	61.682423	0	41.52529	36.883575	0	46.87926	0	0	0	0	0	0	25.837616	0	0	30.935097	75.06328	62.92497	17.26324	17.636717	33.14425	13.098606	12.202776	47.54849	7.631589	14.647033	0	7.3280187	9.016695	23.67342	0	29.33446	28.549177	0	0	0	0	23.675858
NODE_2504_length_17916_cov_14.677275__full	0	0	0	0	0	0	0	0	0	0	0	0	52.376297	45.16429	41.854473	0	47.23571	36.29181	0	0	0	30.616947	39.466167	69.327644	0	0	0	6.9523454	5.5554094	10.333897	0	15.958286	0	0	0	0	0	0
NODE_2506_length_17901_cov_11.222952__full	0	0	0	0	0	45.251297	0	0	0	0	0	0	0	0	23.50172	0	55.442886	54.82312	35.974712	0	0	3.4648557	8.835576	22.17062	0	0	0	13.454278	23.29361	14.771109	0	0	16.914251	0	0	0	0	0
NODE_2507_length_17900_cov_8.606090__full	0	0	0	0	0	0	0	0	0	0	0	0	24.495117	0	0	19.245493	18.05815	0	16.70994	16.686405	17.6988	4.4617553	0	6.6528544	0	4.462444	0	0	8.842075	4.1737604	0	0	0	0	0	0	0	0
NODE_2508_length_17884_cov_10.660557__full	43.5171	0	31.550056	0	0	24.660631	0	0	0	0	0	0	27.566595	0	0	37.88529	62.77484	60.986404	22.224407	13.598421	32.091656	15.918368	26.677608	62.27722	4.6463475	13.616464	3.8649292	8.5021305	13.723406	23.487846	0	44.79207	47.271957	0	0	0	39.400703	26.994864
NODE_2509_length_17883_cov_8.857063__full	0	0	0	0	0	26.000877	0	0	0	0	0	0	22.192093	0	0	32.034897	39.438442	61.592255	34.973747	15.736608	45.323788	10.397156	14.326984	33.572083	0	8.742685	0	7.603659	7.3597517	11.966481	0	28.551846	18.392582	0	0	0	0	15.559363
NODE_2510_length_17881_cov_9.855247__full	0	0	0	0	0	0	0	0	0	0	0	0	45.41381	0	40.765774	0	41.17238	37.588882	0	0	0	7.28191	12.63331	0	0	0	0	5.7309356	6.389373	0	0	19.853687	0	0	0	0	0	0
NODE_2513_length_17866_cov_12.395790__full	0	0	21.57839	0	0	0	0	0	0	0	0	0	0	0	0	0	45.849804	22.497366	7.7073874	0	0	12.770726	23.02289	70.4403	0	0	0	5.2147875	8.101216	7.637652	0	21.335445	24.147247	0	0	0	28.966637	14.277875
NODE_2517_length_17855_cov_8.477303__full	0	0	0	0	0	27.559147	0	0	0	0	0	0	0	0	0	0	35.934547	14.790963	32.588768	0	0	0	7.215877	14.295324	0	0	0	9.670913	0	0	0	0	0	0	0	0	0	0
NODE_2520_length_17833_cov_8.525037__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.174301	17.854603	10.170342	24.637386	14.1836	27.998932	2.8930569	0	11.225574	0	4.981401	0	3.9233427	5.2481937	6.5442038	0	0	25.41018	0	0	0	29.583977	16.089853
NODE_2526_length_17808_cov_29.505336__full	255.73323	172.4661	160.5894	199.1478	202.96892	202.91318	95.73323	85.6074	147.23178	85.02221	79.00988	152.26973	105.42204	89.284386	101.21392	156.84882	176.70644	148.30779	195.86882	88.05505	197.91733	38.473827	82.57286	165.33038	38.933624	125.21927	32.318485	20.79445	31.86347	51.636593	35.868946	92.2774	132.34837	71.78357	128.46017	263.53592	149.87373	115.47597
NODE_2530_length_17795_cov_9.867823__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.441345	13.369813	0	7.308797	21.55664	3.6009698	0	31.920094	0	0	0	0	0	11.627102	0	0	0	0	0	0	0	0
NODE_2531_length_17786_cov_15.135467__full	0	0	0	34.733086	56.10867	73.48942	0	0	0	0	0	0	22.650812	19.1556	26.392717	0	48.882828	27.346857	0	0	0	7.918546	6.2934356	31.897505	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2536_length_17757_cov_6.756824__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.010223	31.090553	20.549126	0	0	0	0	7.8349843	19.860794	0	0	0	0	6.911466	7.68076	0	0	0	0	0	0	0	0
NODE_2541_length_17735_cov_8.417668__full	0	0	0	0	0	13.2643585	0	0	0	16.217793	18.449486	0	21.1941	16.999811	0	0	19.510899	17.545588	14.946673	11.478866	27.606432	9.878941	16.374296	22.496683	5.126935	11.886396	3.5095723	3.7697606	5.3309536	3.957541	3.7631896	8.294371	0	0	0	0	0	7.557718
NODE_2543_length_17731_cov_10.150635__full	0	0	0	0	0	25.56481	54.988876	52.112812	0	25.044872	0	0	48.694496	74.85723	51.65386	0	56.680656	27.462238	0	7.5361185	11.544966	7.0916386	8.61695	18.736523	0	0	0	5.929343	6.471971	0	0	0	0	0	0	0	0	0
NODE_2544_length_17730_cov_8.018320__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.451397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2549_length_17719_cov_8.683712__full	0	0	0	0	0	0	0	0	0	18.783913	0	0	0	0	0	0	40.779613	26.037943	33.333458	13.614179	36.031555	15.076583	15.52558	23.636122	12.470246	22.391323	6.3444633	4.8835135	9.410928	6.0438247	6.113767	18.11459	0	0	0	0	0	0
NODE_2550_length_17713_cov_9.331100__full	0	0	0	114.827675	71.17973	104.92409	48.023216	42.936356	0	53.832794	28.822927	0	46.6196	62.325867	51.434364	28.087492	51.894794	85.02518	60.32669	30.281775	86.01499	20.376478	32.944897	78.737335	15.835769	39.826218	6.8702474	4.989498	17.538433	13.210793	7.555387	25.655533	21.076738	0	0	0	0	0
NODE_2554_length_17688_cov_9.736085__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.12023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2558_length_17659_cov_45.057062__full	0	0	0	37.2549	51.38029	20.731138	0	0	0	0	0	0	47.889904	31.216385	0	23.452948	103.08979	51.271782	0	0	0	9.586142	17.570087	24.77524	0	0	0	5.123104	5.08649	5.8662987	0	15.068976	12.775303	0	0	0	20.238277	13.981091
NODE_2564_length_17645_cov_8.992192__full	0	0	0	0	0	21.510319	0	0	0	0	0	0	0	0	0	0	42.87204	26.947672	0	0	0	7.939036	10.906839	27.76713	0	0	0	5.0614085	0	6.2963104	0	0	0	0	0	0	0	0
NODE_2568_length_17639_cov_152.251083__full	0	0	0	91.30798	89.072296	115.75211	0	0	0	11.391461	0	0	197.24814	199.44711	119.65218	72.77219	340.34497	182.99733	0	0	12.96652	48.444508	99.962456	81.00997	0	6.762404	0	24.544502	17.148338	30.109903	0	56.17953	36.15736	30.05006	0	0	40.10317	28.465727
NODE_2569_length_17634_cov_13.229598__full	0	0	0	0	0	0	0	0	0	0	0	0	0	13.212761	0	0	44.83401	0	0	0	11.036096	0	0	45.023067	0	0	0	0	0	12.605681	0	0	0	0	0	0	0	0
NODE_2570_length_17634_cov_8.771999__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.240913	40.215176	10.8322315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2571_length_17631_cov_11.159765__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.736095	45.363377	35.82966	23.77741	7.8457384	30.68925	9.644568	20.00998	61.0368	0	0	0	11.29721	16.315134	18.397509	0	0	0	0	0	0	21.063433	0
NODE_2577_length_17595_cov_14.480453__full	57.97701	119.688934	65.91733	0	0	29.428953	0	35.214764	0	36.00344	30.707663	37.998917	23.423668	15.288644	32.278965	0	42.681995	19.217756	29.078403	19.698427	35.896694	11.893828	5.5932107	20.651106	8.052226	39.394753	7.980638	3.5053182	7.22247	7.050124	7.2125344	0	22.512642	0	19.050251	23.793898	12.702185	16.446724
NODE_2588_length_17549_cov_8.040745__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.77779	0	0	0	0	0	0	0	0	0	0	14.353936	0	6.770832	0	0	0	0	0	0	0	0
NODE_2590_length_17545_cov_9.692709__full	0	0	0	0	0	0	0	0	0	0	0	0	70.92138	43.50891	0	0	34.411827	31.228844	25.054417	13.104682	0	4.5633264	0	0	0	0	0	18.556046	0	11.652424	0	0	0	0	23.119436	0	0	38.018776
NODE_2596_length_17495_cov_11.357553__full	42.367752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.51624	51.327526	33.044456	19.484146	41.5393	9.629748	16.62853	32.430595	6.138556	15.46006	6.958619	7.2958813	12.177118	19.34892	5.8875794	18.851387	0	0	0	0	0	0
NODE_2599_length_17477_cov_20.834216__full	0	0	0	65.08362	87.55947	32.07528	0	0	0	0	0	0	0	0	0	69.267586	153.6892	77.61045	31.506508	12.014492	49.52068	21.107342	28.277397	70.45489	0	14.674575	0	10.119333	8.642129	20.043156	0	0	30.067778	0	0	0	50.624687	0
NODE_2600_length_17472_cov_15.949289__full	0	0	0	0	0	23.505901	0	0	0	14.584862	0	0	15.623669	15.752085	0	14.306542	41.485054	42.362926	23.127518	17.854778	48.67697	9.435472	10.008146	16.661707	2.9661322	8.542976	2.6215522	7.433932	10.1752405	8.004041	7.6769724	19.530083	12.999038	0	33.83701	0	0	0
NODE_2601_length_17469_cov_10.680771__full	0	0	0	0	0	0	0	0	0	0	0	0	30.10764	26.842901	0	0	49.65187	34.87722	10.038039	0	10.191738	18.365898	24.263262	32.348003	0	0	0	9.553019	9.745525	12.076529	0	28.523703	24.484316	30.891655	0	0	0	26.920456
NODE_2606_length_17429_cov_11.949336__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.591526	22.609142	0	0	0	0	6.4664054	10.25037	0	0	0	7.0972805	0	11.489423	0	0	0	0	0	24.764482	0	0
NODE_2607_length_17429_cov_6.298500__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.538095	22.239504	13.295827	0	11.246062	0	0	10.554877	0	0	0	4.2592425	5.8271074	6.7913585	0	0	0	0	0	0	0	0
NODE_2610_length_17418_cov_20.555690__full	0	0	0	0	0	77.37923	0	0	0	0	0	0	28.488033	0	0	0	126.57129	82.57676	0	0	0	5.6375628	12.091558	0	0	0	0	12.30009	0	16.425236	0	0	0	0	0	0	0	0
NODE_2612_length_17411_cov_13.470829__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.04461	33.609142	27.270164	11.124879	23.180496	6.5445766	7.542774	21.372965	3.6294818	13.590022	0	0	14.817122	6.0219502	6.223238	0	11.97747	0	0	0	0	8.627872
NODE_2613_length_17404_cov_10.984051__full	0	0	0	0	0	23.9425	0	0	0	27.257114	0	0	0	40.98886	36.024277	0	54.67283	43.727173	21.970509	13.763555	37.919125	13.510754	8.605087	29.313587	0	13.478235	0	7.272505	7.9208627	8.726465	0	0	29.393948	0	0	0	0	0
NODE_2615_length_17392_cov_8.648239__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.866543	39.870537	0	0	0	0	0	13.432079	0	0	0	4.1587834	0	6.059673	0	0	0	0	0	0	0	0
NODE_2617_length_17389_cov_8.040428__full	0	0	0	0	0	47.141716	0	0	0	0	0	0	77.92247	35.38371	34.670555	0	41.091255	42.772377	0	0	0	12.243088	17.380808	19.527872	0	0	0	10.99478	11.962879	16.1412	0	20.878069	0	0	0	0	0	0
NODE_2618_length_17383_cov_7.060518__full	34.018246	0	28.873186	0	0	0	0	0	0	20.941202	0	0	0	20.96177	0	0	38.01083	33.608795	37.72729	24.293146	46.055832	10.830701	28.178453	39.636517	9.3888855	23.466185	7.8283796	5.6897683	9.659919	11.25569	8.066469	25.70621	0	0	0	17.359873	0	0
NODE_2623_length_17371_cov_13.581114__full	0	0	0	0	0	0	0	0	0	0	0	0	0	27.900639	0	0	54.151493	21.714691	0	0	0	0	0	13.172527	0	0	0	14.022904	0	10.633912	0	0	0	0	0	0	0	0
NODE_2626_length_17358_cov_121.693493__full	0	0	0	81.08923	0	95.8023	69.10544	0	0	0	0	0	0	0	0	0	368.9253	24.567083	0	0	24.058432	0	0	17.65328	0	0	0	0	8.494835	0	0	0	0	0	0	0	0	0
NODE_2630_length_17350_cov_19.562344__full	60.10814	0	57.33908	0	0	0	0	0	0	0	0	0	0	0	0	20.220478	85.80129	58.32571	26.522675	13.215697	22.475582	20.33553	47.195995	40.486565	4.370155	12.776874	3.49354	9.308592	21.87416	29.324549	0	61.127327	30.05323	35.378876	12.010982	0	48.354458	24.590246
NODE_2631_length_17350_cov_8.249029__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.90491	16.23385	0	0	0	0	0	0	0	0	0	0	0	7.318411	0	0	0	0	0	0	0	0
NODE_2637_length_17333_cov_21.601776__full	114.66318	0	83.792755	50.806335	46.59431	42.773617	31.959587	35.023796	0	25.182476	33.953186	24.95228	30.300291	43.860653	39.195473	73.559456	97.20589	100.398964	76.02037	50.21416	131.54944	34.42528	48.06647	110.00808	18.231556	60.201164	18.410799	20.12176	28.789331	42.743355	22.940058	60.43039	64.109215	37.544197	59.572777	81.41468	46.346264	52.685352
NODE_2639_length_17311_cov_12.218336__full	0	0	0	0	0	24.066624	0	0	0	0	0	0	35.159534	21.954418	0	39.026093	53.225704	39.24759	16.063257	7.6290064	0	8.070638	18.920557	33.670574	0	8.787115	6.3280673	6.0784073	9.302687	15.336808	0	23.835674	23.234638	0	0	0	0	0
NODE_2641_length_17306_cov_8.986110__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.96736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2642_length_17301_cov_11.238054__full	35.98212	0	24.878021	0	0	0	0	0	0	0	0	0	0	0	0	0	44.687244	35.965733	20.509878	22.614433	61.435123	10.1472435	6.689642	23.765951	5.099501	15.604003	3.9481764	6.2906003	7.8474445	6.2040553	9.219667	0	0	0	13.468031	0	0	0
NODE_2644_length_17289_cov_6.803200__full	69.00642	0	45.123615	0	0	0	0	0	0	0	0	0	0	0	0	0	32.84002	36.728462	0	0	17.627342	5.5442405	6.359111	56.04771	0	0	0	0	0	16.266287	0	0	0	0	0	0	0	0
NODE_2646_length_17278_cov_14.317422__full	0	0	0	0	0	0	0	0	0	0	0	0	0	28.433186	0	0	64.55442	27.473534	0	0	0	13.963155	8.967502	28.770887	0	0	0	5.248832	0	9.078879	0	0	0	0	0	0	0	0
NODE_2647_length_17278_cov_9.757204__full	0	0	0	0	0	17.845097	24.679943	0	0	0	0	0	0	0	19.500324	0	23.927479	14.356772	18.029968	16.334522	41.82661	2.5507264	5.5267253	26.146795	0	0	0	0	0	5.7379994	0	0	0	0	0	0	0	0
NODE_2648_length_17277_cov_9.667191__full	58.83821	0	48.054752	0	0	0	0	0	0	0	0	0	0	0	0	0	39.801945	34.957314	35.204994	15.017126	44.243336	11.246254	18.183588	41.37016	5.2934804	15.84567	7.0888743	6.351281	7.9450536	16.007654	8.139669	19.6783	29.245216	0	19.643919	0	25.736166	17.756212
NODE_2655_length_17247_cov_13.800152__full	0	0	0	0	0	21.800898	0	0	0	0	0	0	0	0	0	0	67.728836	40.48658	0	0	0	6.470076	14.930405	29.137306	0	0	0	7.704594	9.022484	8.962116	0	25.730263	0	0	0	0	0	0
NODE_2657_length_17245_cov_9.010265__full	0	0	0	0	0	27.142328	0	0	0	35.443752	0	0	24.500227	27.737375	0	19.587963	41.02359	26.177422	29.579386	16.96614	37.37239	11.521674	15.2151165	46.803276	8.362774	19.664587	5.586859	0	0	7.916293	0	0	0	0	0	0	0	0
NODE_2659_length_17232_cov_90.167221__full	0	0	0	24.680824	0	26.052492	0	0	0	0	0	0	0	18.232925	0	28.951672	152.40608	40.135685	0	0	0	3.4117992	10.549434	43.68037	0	0	0	5.7459345	5.198582	8.28314	0	0	13.024326	13.559972	0	0	14.179459	14.045206
NODE_2660_length_17228_cov_10.177710__full	0	0	0	0	0	46.250717	0	0	0	0	0	0	0	0	0	32.368984	41.549572	0	0	0	38.423496	0	0	11.579821	0	0	0	0	7.2981396	8.417838	0	0	0	0	0	0	0	0
NODE_2661_length_17220_cov_18.763740__full	0	0	0	0	0	24.556236	0	0	0	0	0	0	0	0	0	0	70.90465	61.482685	0	0	0	9.090927	0	0	0	0	0	8.882583	13.771674	36.606743	0	40.973705	0	0	0	0	0	0
NODE_2663_length_17210_cov_7.335223__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.348053	28.770353	16.744953	9.8705225	27.348183	8.31158	14.108702	15.515761	6.855673	14.498046	4.0599194	5.672854	6.0951543	10.229517	0	33.056793	31.314966	0	0	0	0	14.592614
NODE_2669_length_17194_cov_9.103481__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.7809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2670_length_17191_cov_13.493038__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.554478	15.99674	18.665646	9.758819	32.89411	5.632327	11.152507	33.97353	0	6.309578	0	11.736454	10.263937	13.649149	0	30.163136	22.306644	0	0	0	0	0
NODE_2674_length_17157_cov_18.867921__full	51.59796	0	58.895733	0	0	0	0	0	0	0	0	0	0	0	0	0	90.75998	130.91959	110.3226	26.685242	50.296402	18.749722	14.625073	32.9267	16.621284	38.25753	14.802639	17.664663	17.943163	47.020187	18.342653	0	16.434507	0	0	0	0	0
NODE_2676_length_17150_cov_26.085625__full	0	0	0	0	0	0	0	0	0	20.9	0	0	20.40621	22.074444	17.89464	19.010262	79.75863	44.1049	29.6566	26.227123	69.95941	27.220392	30.035032	91.66745	10.658758	46.495686	4.2897387	8.384249	18.426405	14.51621	10.820196	48.380848	42.970917	26.319477	20.161306	17.020523	37.49124	35.29974
NODE_2677_length_17148_cov_17.397267__full	0	0	0	52.128822	47.937714	56.61229	20.512352	0	0	33.52719	34.18183	34.356472	70.26516	45.363136	43.850784	37.108757	56.43778	53.743855	34.921047	18.820326	31.443203	21.01013	41.05732	54.415165	11.616209	25.789608	5.331111	5.66817	8.51902	16.563726	3.442353	42.63144	55.30948	19.384117	16.966732	21.946732	41.447777	42.510654
NODE_2678_length_17147_cov_9.795695__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.13086	25.087849	0	0	18.231714	12.908687	0	32.949734	0	0	0	4.6271653	0	16.110464	0	23.033009	0	0	0	0	0	0
NODE_2682_length_17144_cov_7.992842__full	30.967966	0	20.055832	0	0	0	0	0	0	15.798117	0	0	20.787853	19.165533	0	15.22738	24.395397	27.84643	14.35676	10.933512	28.202538	10.569299	17.69855	22.460186	8.256799	22.469076	4.6796546	5.738494	8.196457	8.130818	5.925013	22.26556	19.442926	0	0	17.91135	0	13.274582
NODE_2683_length_17143_cov_8.630427__full	0	0	0	0	0	37.52161	0	0	0	0	0	0	0	0	0	0	35.641518	33.74377	0	0	0	0	0	23.494019	0	0	0	0	7.5573716	6.8136644	0	0	0	0	0	0	0	0
NODE_2684_length_17141_cov_7.166295__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.85078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2688_length_17119_cov_10.313925__full	0	0	0	0	0	24.562431	0	0	0	0	0	0	0	0	0	0	44.597	39.766975	0	0	0	8.510901	12.158646	33.27866	0	0	0	4.7664504	0	0	0	0	0	0	0	0	0	0
NODE_2692_length_17104_cov_6.892385__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.428703	0	0	0	0	5.3351245	0	0	0	0	0	4.051114	0	0	0	0	0	0	0	0	0	0
NODE_2696_length_17092_cov_7.131525__full	0	0	0	37.102833	0	0	0	0	0	0	0	0	0	0	0	0	32.56053	41.91586	7.7618704	6.035677	13.753214	0	11.642773	0	0	6.0813875	0	0	6.5845356	6.4295645	0	0	0	0	0	0	0	0
NODE_2697_length_17089_cov_57.079635__full	0	0	0	108.31869	0	69.84226	0	0	0	0	0	0	58.829998	55.363285	0	101.28701	344.04852	89.904175	23.88365	0	30.173805	27.202925	114.85951	139.78703	0	0	0	12.058175	0	20.193022	0	104.81773	48.047092	0	0	0	79.36007	58.98295
NODE_2701_length_17076_cov_14.686517__full	0	0	0	0	0	20.499737	0	0	0	14.196272	0	0	0	0	0	22.809439	73.40134	60.637127	57.638176	24.872719	86.54247	12.778587	30.799528	41.554745	11.177564	26.645071	11.494748	13.050939	18.223185	16.175463	11.860181	21.643297	23.343245	0	23.192858	26.3269	23.00361	17.826113
NODE_2703_length_17074_cov_8.610015__full	59.321953	0	40.336857	0	0	0	0	0	0	12.384716	14.048057	19.905987	0	0	0	0	16.528427	17.11548	27.274488	16.089876	28.636292	15.372637	15.09421	40.373753	5.2372637	16.211988	5.850446	3.3997505	10.051667	8.817949	5.399094	17.571888	18.033876	0	0	0	0	8.696034
NODE_2706_length_17069_cov_8.588509__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.120296	23.673386	12.075316	16.969728	28.031124	4.8925076	6.8621054	18.7774	3.5738394	0	3.2948978	4.809771	0	6.8086543	0	0	0	0	0	0	0	0
NODE_2708_length_17058_cov_17.005248__full	0	0	0	0	0	24.945591	0	0	0	0	0	0	22.915823	19.636154	0	27.798199	65.96767	63.3348	33.794125	23.188921	42.16809	13.751939	20.380274	46.03936	3.8947957	12.471809	3.3888817	7.7838745	10.02773	19.433893	4.3443947	36.67755	30.560652	0	0	0	26.702785	30.506966
NODE_2709_length_17055_cov_28.551368__full	0	0	30.207952	103.217415	76.41624	82.32238	0	0	0	0	0	0	45.39231	30.983767	31.534735	52.54604	134.78397	103.690765	9.858232	0	20.478607	13.754913	39.56234	66.396645	3.916201	0	0	14.109037	14.822281	31.526651	0	44.525337	0	0	0	0	0	0
NODE_2710_length_17053_cov_11.074319__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.426083	44.529613	41.73378	11.73996	0	12.281273	10.931309	23.117662	53.578453	3.1940446	11.022547	0	8.399395	6.986196	8.906067	0	22.386118	17.90199	0	0	0	0	0
NODE_2715_length_17025_cov_10.204774__full	50.6111	0	35.245903	0	0	0	0	0	0	21.254461	0	0	0	0	0	15.939825	45.950424	45.918495	18.472183	23.500822	59.71249	12.56903	6.6773324	23.68385	5.1730857	15.368753	4.270064	7.047337	7.730331	6.2471523	7.5850945	0	0	0	0	0	0	0
NODE_2717_length_17024_cov_6.993442__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.317684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_2727_length_16981_cov_10.285215__full	0	0	0	0	0	16.970362	0	0	0	0	0	0	0	0	0	32.785793	51.423527	42.8959	48.61562	31.836292	51.710144	9.235593	18.86329	44.972145	6.2801504	28.351244	12.305037	5.162651	8.07314	15.448743	6.778797	22.201729	26.571524	0	15.965939	30.220675	0	0
NODE_2731_length_16947_cov_12.398504__full	42.691185	0	32.21602	0	0	25.138765	0	0	0	0	0	0	30.118725	0	0	34.574574	58.760235	48.91183	16.846088	11.433495	25.6765	13.050996	25.406641	53.0127	4.0806932	10.939414	2.8299491	7.5353527	11.390568	18.599907	0	37.155697	39.793507	0	0	0	33.72075	28.708248
NODE_2736_length_16929_cov_14.264171__full	0	0	0	0	0	0	0	0	0	0	0	0	28.96504	21.515526	0	0	67.92412	31.900814	0	0	0	17.050123	25.39416	33.668808	0	0	0	8.927763	15.290074	6.952857	0	28.505993	0	0	0	0	0	14.174601
NODE_2738_length_16913_cov_22.402105__full	0	0	0	0	0	38.069927	0	0	0	0	0	0	69.20826	63.586533	50.558228	28.042486	131.92337	72.640686	0	0	0	13.53344	20.143435	36.78319	0	0	0	12.556505	9.8773775	18.794592	0	18.098892	0	0	0	0	0	0
