Contig	T0-E-Dry-soil-A Mean	T0-E-Dry-soil-B Mean	T0-E-Dry-soil-C Mean	T1-E-H218O-A Mean	T1-E-H218O-B Mean	T1-E-H218O-C Mean	T1-E-H218O-P-A Mean	T1-E-H218O-P-B Mean	T1-E-H218O-P-C Mean	T1-E-H2O-A Mean	T1-E-H2O-B Mean	T1-E-H2O-C Mean	T1-E-H2O-P-A Mean	T1-E-H2O-P-B Mean	T1-E-H2O-P-C Mean	T2-E-H218O-A Mean	T2-E-H218O-B Mean	T2-E-H218O-C Mean	T2-E-H218O-P-A Mean	T2-E-H218O-P-B Mean	T2-E-H218O-P-C Mean	T2-E-H2O-A Mean	T2-E-H2O-B Mean	T2-E-H2O-C Mean	T2-E-H2O-P-A Mean	T2-E-H2O-P-B Mean	T2-E-H2O-P-C Mean	T3-E-H218O-A Mean	T3-E-H218O-B Mean	T3-E-H218O-C Mean	T3-E-H218O-P-A Mean	T3-E-H218O-P-B Mean	T3-E-H218O-P-C Mean	T3-E-H2O-A Mean	T3-E-H2O-B Mean	T3-E-H2O-C Mean	T3-E-H2O-P-A Mean	T3-E-H2O-P-B Mean	T3-E-H2O-P-C Mean
NODE_158_length_65242_cov_18.739527__full	0.71191543	0.7812635	0.008603208	0	0	0	0	0	0	0.056197383	0	0	0.008603208	0	0	0.008541756	0.002027899	0	0	0	0	0.012904812	0	0.012904812	0	0.006452406	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_166_length_64219_cov_35.752449__full	7.595046	8.086641	0.039332595	0	0	0	0	0	0	0.08852956	0	0	0.013110865	0.008740577	0.02185144	0.06324431	0.0043702885	0	0	0.0043702885	0	0.03714745	0	0.05244346	0	0.030592019	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_184_length_62100_cov_28.350027__full	0.002259887	0.013559322	0	0	0	0	0	0	0	0.018079096	0	0	0.004519774	0	0	0.02259887	0	0	0	0.004519774	0	0	0	0.004519774	0	0	0.020338982	0	0	0	0	0	0	0	0	0	0	0	0
NODE_192_length_61554_cov_17.371019__full	0.0045599635	0.0045599635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_217_length_59310_cov_8.935316__full	0.052062206	0.026031103	0	0	0	0	0	0	0	0.002332657	0	0	0	0	0	0.004732928	0	0	0	0	0	0.004732928	0	0.004732928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_221_length_58436_cov_13.278657__full	3.5212915	3.667965	0.004803898	0	0.0042205676	0	0	0	0	0.014411694	0	0	0.014411694	0	0.016813643	0	0.009607796	0	0	0.009607796	0	0	0	0.033627287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_224_length_58170_cov_15.207436__full	2.2936401	1.6836953	0.014477766	0.004825922	0.002412961	0	0	0	0	0.44756982	0.004825922	0	0.004825922	0	0	0.026421923	0.041020337	0	0	0	0	0.009651844	0	0.05067218	0	0.007238883	0	0	0	0	0	0	0	0	0	0	0	0	0.004825922
NODE_232_length_57247_cov_10.471740__full	0.019615741	0	0.009807871	0	0	0	0	0	0	0.0049039354	0	0	0	0	0	0	0.0049039354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_257_length_55214_cov_11.003211__full	0.096614845	0.0661049	0	0	0	0	0	0	0	0.13037556	0.005084992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_275_length_53722_cov_21.860899__full	3.0585568	3.5452662	0.0052266107	0	0	0	0	0	0	0.13518256	0.0052266107	0	0	0	0.02874636	0.0753752	0.04950347	0	0	0	0.0052266107	0.028522363	0	0.02874636	0.020906443	0.020365115	0.026805047	0	0	0	0	0	0	0.031359665	0	0	0	0	0
NODE_277_length_53676_cov_13.036900__full	2.0542727	2.63358	0	0.0032133916	0	0	0	0	0	0.12674214	0.007846654	0	0	0	0.0052311025	0.031293202	0.009565445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_286_length_52819_cov_13.102352__full	0.1562589	0.14087984	0	0	0	0	0	0	0	0.012834874	0	0	0	0	0	0.013024739	0.00531622	0	0	0	0	0	0	0.013233591	0	0.005050409	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_294_length_52056_cov_9.498893__full	0.24538589	0.3910338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_295_length_51930_cov_9.736625__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027037465	0	0.010814986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_298_length_51616_cov_13.658132__full	0.01088097	0	0.005440485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_299_length_51430_cov_12.445150__full	0.010920437	0.05425117	0	0	0	0	0	0	0	0.027301092	0	0	0	0	0	0.010920437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_300_length_51392_cov_12.861599__full	4.008645	4.6148667	0.013660669	0	0	0	0	0	0	0.02501854	0.0054642675	0	0	0	0.024589203	0.024589203	0.016392803	0	0	0.010928535	0	0	0.0054057217	0	0	0.007181609	0.016392803	0	0	0	0	0	0	0	0	0	0	0	0
NODE_309_length_50624_cov_14.195448__full	0.07932797	0.11550501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_321_length_49522_cov_14.848593__full	1.3242121	1.1495787	0	0	0	0	0	0	0	0.1391477	0	0	0	0	0.028356154	0.045693915	0.017013691	0	0	0	0	0.011342461	0	0	0	0.014178077	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_326_length_49243_cov_43.034165__full	0.091255374	0.028517304	0	0	0	0	0	0	0	0.00533681	0	0	0	0	0.005703461	0.005703461	0.011406922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_327_length_48938_cov_32.933004__full	0.054521605	0.0688694	0	0.010740346	0	0	0	0	0	0.3044601	0	0	0	0	0	0.037263263	0.026153972	0	0	0	0	0.01721735	0	0.005739116	0	0.051652044	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_331_length_48830_cov_16.777903__full	0.40704602	0.18656532	0.0057518487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_338_length_48214_cov_23.695417__full	1.5583389	1.8467044	0	0	0	0	0	0	0	0.029127829	0	0	0	0	0.017476698	0.04951731	0.043691743	0	0	0	0	0.034953397	0	0.023302265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_340_length_47924_cov_20.280000__full	0.049817894	0.08498346	0	0	0	0	0	0	0	0.0058609284	0	0	0	0	0	0.0058609284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_358_length_47351_cov_9.521777__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_365_length_47003_cov_12.107219__full	0.011952276	0.011952276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005976138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_372_length_46748_cov_15.086583__full	0.096141465	0.05105369	0	0	0	0	0	0	0	0.026438903	0	0	0	0	0	0.04186875	0	0	0	0	0	0.012017683	0	0.023992445	0	0.027898192	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_375_length_46439_cov_12.111092__full	0.01814686	0.030244766	0	0	0.006048953	0	0	0	0	0	0	0	0	0	0	0.012097906	0	0	0	0	0	0	0	0	0	0	0.012097906	0	0	0	0	0	0	0	0	0	0	0	0
NODE_376_length_46374_cov_11.870276__full	0.10297681	0.1635514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030287297	0	0	0	0	0	0.012114919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_389_length_45822_cov_14.471819__full	0.5916097	0.493519	0.0030653353	0	0	0	0	0	0	0.028069714	0	0	0	0	0.0061306707	0.009196007	0.0061306707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_404_length_44874_cov_14.819274__full	0.13147303	0.08138807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018781861	0	0	0	0	0
NODE_408_length_44800_cov_15.160243__full	1.3951623	1.8279283	0	0	0	0	0	0	0	0.0062709968	0	0	0.0062709968	0	0	0.0031354984	0	0	0	0	0	0	0	0.0062709968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_409_length_44739_cov_14.975851__full	0.1287313	0.12559152	0	0	0	0	0	0	0	0.036600955	0	0	0	0.012559151	0	0.025118303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_415_length_44607_cov_12.158106__full	0.034640215	0.018894663	0	0	0	0	0.0031491104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0031491104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_421_length_44086_cov_10.562098__full	0.29634014	0.26766205	0.009559359	0.0063729063	0	0	0	0	0	0.0063729063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0063729063	0	0	0	0	0	0	0	0	0	0	0	0
NODE_436_length_43660_cov_10.426505__full	0.9294185	1.1261779	0.006435302	0	0	0	0	0	0	0.3204091	0	0	0	0.006435302	0.006435302	0.051160652	0	0	0	0	0	0.01098598	0	0.10296483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_440_length_43555_cov_30.380155__full	1.5373805	1.4049994	0	0.0054832394	0	0	0	0	0	0.10146297	0	0	0	0	0	0.1302615	0.06395577	0	0	0	0	0.03225435	0	0.041930653	0	0.012901739	0	0	0	0	0	0	0	0.03225435	0	0	0	0	0
NODE_449_length_43317_cov_15.670670__full	0.10378298	0.04864827	0	0	0	0	0	0	0	0.17650057	0	0	0	0	0	0.13250864	0.0064632706	0.037945654	0	0.012972873	0.012972873	0.0723701	0	0.025945745	0.0064864364	0.0064864364	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_454_length_43123_cov_9.762598__full	0.026062876	0.0032345892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_458_length_42935_cov_47.837473__full	0.07526002	0.27093607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0065443497	0	0.05282225	0	0.016197266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_460_length_42832_cov_23.573912__full	0.08856192	0.11808256	0	0	0	0	0	0	0	0.03950143	0	0	0	0	0.013120285	0.06560142	0.0065601426	0.009840214	0	0	0	0.013120285	0	0.013120285	0	0	0.010121362	0	0	0	0	0	0	0.009793355	0	0	0	0	0
NODE_464_length_42506_cov_12.090292__full	0.4494995	0.6007177	0	0	0	0	0	0	0	0.006610634	0	0	0	0	0	0.006563415	0	0	0	0	0	0.0049107564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_467_length_42385_cov_22.618550__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_477_length_41929_cov_12.567966__full	1.308959	1.3586252	0	0	0	0	0	0	0	0	0	0	0.006701932	0	0	0	0.013403864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_479_length_41861_cov_23.475624__full	0.020138573	0	0	0	0	0	0	0	0	0.013425715	0	0	0	0	0.0067128576	0	0.013425715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_507_length_40632_cov_22.681765__full	0.23516625	0.08638407	0	0.0069166543	0.017291635	0	0	0	0	0.057902277	0	0	0	0	0	0.020749964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_510_length_40571_cov_11.435733__full	0.024244823	0.06580738	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020781277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_514_length_40448_cov_12.064388__full	0.9899747	1.326443	0.0069482354	0	0	0	0	0	0	0.025212169	0	0	0	0	0.0069482354	0.0034741177	0.013896471	0	0	0	0	0	0	0.0069482354	0	0.010422354	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_524_length_40182_cov_15.118604__full	0.51408875	0.28327337	0.0069944044	0	0	0	0	0	0	0.0069694244	0	0	0	0	0	0.010491607	0	0	0	0	0	0	0	0	0	0.0069944044	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_533_length_39720_cov_7.485954__full	0	0.053070508	0	0	0	0	0	0	0	0.023426838	0	0	0	0	0.014152136	0	0.028304271	0	0	0	0.007076068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_557_length_38334_cov_10.468576__full	0.08432852	0.054996856	0	0	0	0	0	0	0	0.0073329145	0	0	0	0	0	0.0073329145	0	0	0	0	0	0	0	0.014665829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_566_length_37938_cov_9.428790__full	0	0.022229278	0	0.00740976	0	0	0	0	0	0.05927808	0	0	0	0.02963904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02963904
NODE_575_length_37471_cov_10.397062__full	0.85528255	0.88138044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0075024785	0	0.0037512393	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_588_length_36551_cov_12.918496__full	1.3893574	0.9811544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023076288	0	0	0	0	0	0	0.0038460481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_595_length_36208_cov_31.620898__full	2.6576626	2.585002	0.015530534	0	0	0	0	0	0	0.065006375	0.007765267	0	0	0.007765267	0.007765267	0.015530534	0.007765267	0	0	0	0	0.045482278	0	0.015530534	0	0	0	0	0	0	0	0	0	0.011647901	0	0	0	0	0
NODE_610_length_35222_cov_12.286365__full	0	0	0	0	0	0	0	0	0	0.11407961	0	0	0	0	0	0.059648722	0.031934306	0.023665601	0	0	0	0.07493157	0	0.062072307	0	0.03125	0.02395073	0	0	0	0	0	0	0	0	0	0	0	0
NODE_612_length_35089_cov_16.939268__full	0	0.008013967	0	0	0	0	0	0	0	0.079738975	0	0	0	0	0	0.008013967	0	0	0	0	0	0	0	0.008013967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_615_length_34737_cov_16.627490__full	0.22658803	0.22667477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_625_length_34124_cov_21.710478__full	0	0.0041207983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_627_length_34065_cov_8.849909__full	0.099071205	0.049535602	0	0	0	0	0	0	0	0.03833112	0	0	0	0	0	0.04127967	0	0	0	0	0	0.004127967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_628_length_33959_cov_22.981364__full	0.012422727	0.008281819	0	0	0	0	0	0	0	0.033127274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_629_length_33888_cov_14.263754__full	1.0205703	1.1577153	0	0	0.024897741	0	0	0	0	0.06431916	0	0	0	0	0.03319699	0.029047364	0.008299247	0	0	0	0	0	0	0.01582785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_634_length_33663_cov_9.621142__full	0.0083549665	0.020887418	0	0	0	0	0	0	0	0.0083549665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_658_length_32236_cov_18.597598__full	0	0	0	0	0	0	0	0	0	0.017453095	0	0	0	0	0	0.0087265475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_663_length_32084_cov_32.002970__full	0.03945638	0.026053736	0	0	0	0	0	0	0	0	0	0	0	0	0.017536169	0	0	0	0	0	0	0.004384042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_679_length_31643_cov_30.611495__full	0.20004445	0.2266853	0	0	0	0	0	0	0	0.013463309	0	0	0	0.008890864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_684_length_31484_cov_10.646360__full	0.10723176	0.062360376	0	0	0	0	0	0	0	0.013978426	0	0	0.0089359805	0	0	0	0.017871961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_687_length_31351_cov_8.616153__full	0.8956123	1.0891638	0	0	0	0	0	0	0	0.008974072	0	0	0	0	0.008974072	0.03916541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_700_length_31073_cov_15.600665__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_710_length_30783_cov_14.576522__full	0.39712074	0.6669278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009140469	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_711_length_30747_cov_7.315551__full	0.009151224	0.009151224	0	0	0	0	0	0	0	0.009151224	0	0	0	0	0	0.009151224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_720_length_30544_cov_28.433700__full	1.0302033	0.29262355	0	0	0	0	0	0	0	0.009212345	0	0	0	0	0	0.38119367	0.032243207	0	0	0	0	0.009212345	0	0	0	0.009212345	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_736_length_29892_cov_13.670057__full	1.1859324	1.1012709	0	0.009347051	0	0	0	0	0	0.009414297	0	0	0.009414297	0	0.009414297	0	0	0	0	0	0	0	0	0.009414297	0	0.0047071483	0	0.009414297	0	0	0	0	0	0	0	0	0	0	0
NODE_742_length_29700_cov_47.625182__full	1.326396	1.5530626	0.009475465	0	0.01895093	0	0	0	0	0.10910322	0	0	0	0	0	0.014213198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_750_length_29341_cov_8.978114__full	0.23010518	0.11510397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009591998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_762_length_28892_cov_17.065259__full	0.048709206	0.038967364	0	0	0	0	0	0	0	0.76650894	0	0	0	0	0	0	0.15099853	0	0	0	0	0.029225525	0	0.048709206	0	0.009602672	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_763_length_28876_cov_7.719012__full	0.89180535	1.2191743	0	0	0	0	0	0	0	0.08772541	0	0	0	0	0	0.019494535	0	0	0	0	0	0.012741071	0	0.019494535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_765_length_28865_cov_11.449941__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_767_length_28856_cov_9.256077__full	1.3442485	1.2482756	0	0	0	0	0	0	0	0.1588518	0	0	0	0	0	0.121647045	0.029262176	0	0	0	0	0.019368773	0	0.1272208	0	0.009754058	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_776_length_28656_cov_8.879679__full	0.019644987	0.028976357	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049112467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_780_length_28599_cov_7.988070__full	0.019684348	0.088579565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_787_length_28364_cov_16.180400__full	0.039696604	0.03473453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_796_length_28135_cov_15.927165__full	1.0454172	0.84016436	0	0	0	0	0	0	0	0.07003752	0	0	0.020010721	0	0	0.0050026802	0	0	0	0	0	0.0500268	0	0.0067178844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_812_length_27663_cov_10.533486__full	0.4582561	0.48849633	0	0	0	0	0	0	0	0.029949479	0	0	0	0	0.010177007	0.010177007	0	0	0	0	0	0	0	0.020354014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_813_length_27661_cov_14.754191__full	0.08142198	0.08651085	0	0	0	0	0	0	0	0.010177747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_817_length_27562_cov_7.541856__full	0	0.010214505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_831_length_27268_cov_5.727410__full	0.1135777	0.06195147	0	0	0	0	0	0	0	0.005162623	0	0	0	0	0	0	0.010325246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_842_length_27014_cov_24.434182__full	0.03126861	0.06253722	0	0	0	0	0	0	0	0.06209053	0	0	0	0	0	0	0.041691482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_848_length_26815_cov_13.735552__full	0.17851116	0.21526346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_850_length_26774_cov_10.963974__full	0.0052584135	0.0052584135	0	0	0	0	0.010516827	0	0	0.042067308	0	0	0	0	0	0	0.010516827	0	0	0	0	0	0	0	0	0	0.0052584135	0	0	0	0	0	0	0	0	0	0	0	0
NODE_860_length_26603_cov_26.683331__full	0.7938608	0.4072884	0	0	0.04082713	0	0	0	0	0	0	0	0	0	0	0.015877217	0	0	0	0	0	0.00808982	0.021169621	0.036895625	0	0	0.031754434	0	0	0	0	0	0	0	0	0	0	0	0
NODE_865_length_26544_cov_10.931707__full	0.62571037	0.5463363	0	0	0	0	0	0	0	0.010608472	0	0	0	0	0.010608472	0	0.010608472	0	0	0	0	0	0	0.021216944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_879_length_26258_cov_9.962881__full	0.29481384	0.17906389	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010724682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_880_length_26212_cov_8.130165__full	0.43511626	0.6001458	0	0.042974446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107436115	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_885_length_26064_cov_54.733988__full	0	0.010804971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_914_length_25422_cov_19.284603__full	0	0	0	0	0	0	0	0	0	0.021209244	0	0	0	0	0	0	0.009813232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_921_length_25294_cov_8.491367__full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_922_length_25280_cov_8.328303__full	0.2562674	0	0	0	0.009868683	0	0	0	0	0.011142061	0	0	0	0	0.011142061	0.022284122	0	0	0	0	0	0	0.011142061	0	0	0	0.0055710305	0	0	0	0	0	0	0	0	0	0	0	0
NODE_927_length_25171_cov_7.846562__full	0.1398825	0.2461932	0	0	0	0	0	0	0	0.06490548	0	0	0	0	0	0	0.0055953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_934_length_25088_cov_14.925927__full	0.19087337	0.13473414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_954_length_24916_cov_7.051134__full	0.32221594	0.27133974	0.022611644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011305822	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_963_length_24723_cov_11.634584__full	0.04557848	0.01709193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01139462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_965_length_24694_cov_11.797032__full	0.074152544	0.091264665	0	0	0	0	0	0	0	0.022816166	0	0	0	0	0	0.0057040416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_967_length_24650_cov_17.008350__full	0.045714285	0.068571426	0	0	0	0	0	0	0	0.011428571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_970_length_24583_cov_32.983826__full	0.02291982	0.14324889	0	0	0	0	0	0	0	0.01145991	0	0	0	0	0	0.01145991	0	0	0	0	0	0.02291982	0	0	0	0.03208775	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_979_length_24422_cov_7.626609__full	0	0.023071852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_990_length_24116_cov_7.721156__full	0.76099473	0.5780689	0	0	0	0	0	0	0	0.06225486	0	0.011683218	0	0	0	0.035049655	0.011683218	0	0	0	0	0	0	0.046732873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1025_length_23570_cov_11.808359__full	1.5181042	1.0142614	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011955594	0	0	0	0	0	0	0	0.011955594	0	0.011955594	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1041_length_23323_cov_10.522864__full	0	0.0120830275	0	0.036249083	0	0	0	0.024166055	0	0.06645665	0	0	0	0	0	0.0120830275	0.0060415138	0	0	0	0	0.0120830275	0	0.024166055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1045_length_23264_cov_29.683402__full	0.03634161	0	0	0	0	0	0	0	0	0.0294194	0	0	0	0	0	0.030284677	0	0	0	0	0	0.066107124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_1048_length_23219_cov_6.064446__full	0	0	0	0.024275001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012137501	0	0	0	0	0	0	0	0	0	0	0	0	0
