"","T0.E.Dry.soil.A","T0.E.Dry.soil.B","T0.E.Dry.soil.C","T1.E.H218O.A","T1.E.H218O.B","T1.E.H218O.C","T1.E.H218O.P.A","T1.E.H218O.P.B","T1.E.H218O.P.C","T1.E.H2O.A","T1.E.H2O.B","T1.E.H2O.C","T1.E.H2O.P.A","T1.E.H2O.P.B","T1.E.H2O.P.C","T2.E.H218O.A","T2.E.H218O.B","T2.E.H218O.C","T2.E.H218O.P.A","T2.E.H218O.P.B","T2.E.H218O.P.C","T2.E.H2O.A","T2.E.H2O.B","T2.E.H2O.C","T2.E.H2O.P.A","T2.E.H2O.P.B","T2.E.H2O.P.C","T3.E.H218O.A","T3.E.H218O.B","T3.E.H218O.C","T3.E.H218O.P.A","T3.E.H218O.P.B","T3.E.H218O.P.C","T3.E.H2O.A","T3.E.H2O.B","T3.E.H2O.C","T3.E.H2O.P.A","T3.E.H2O.P.B","T3.E.H2O.P.C"
"NODE_63_length_27769_cov_100.070835__full",0.0218733719907114,0.0165067885999746,0.094975584648532,0,0,0,0,0,0,0,0,0,0,0,0,0.034261726263791,0.0254081232051176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_124_length_18902_cov_44.411849__full",0.000922223266587904,0.000154118067008799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_129_length_17902_cov_66.286918__full",0.00373433202346181,0.00211523463858233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_144_length_16982_cov_89.330747__full",0.000883091764424339,0.00103018848068413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231489098174555,0.162893634166086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_149_length_16519_cov_61.107917__full",0.0531667564757618,0.041884422659747,0,0,0,0,0,0,0,0.383483010506305,0,0,0,0,0.369307124938558,0.175078505742013,0.0803821603834977,0.200692692582389,0,0,0,0.0629040145743076,0,0.188576569079842,0,0.141046820822738,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_156_length_15675_cov_51.812468__full",0,0,0,0,0,0,0,0,0,0.0549760439167886,0,0,0,0,0,0.0860494071633903,0,0.176839759130826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_158_length_15536_cov_111.466088__full",0.0193083420280461,0.018959212852668,0.0426220382066862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_185_length_14238_cov_69.401726__full",0.00634227052915809,0.00830306965148017,0,0,0,0,0,0,0,0.0295595149496924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_187_length_14062_cov_174.646638__full",0.00876139384317469,0.0157300600643961,0.0942758340764132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_194_length_13816_cov_49.518335__full",0.000421814015447352,0.00253770426373902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_256_length_11603_cov_43.500087__full",0,0,0,0,0,0,0,0,0,0.0969607862555094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_279_length_11084_cov_79.199818__full",0.0528527656668007,0.0424159772016512,0,0,0,0,0,0,0,0.135231723349048,0,0,0,0,0,0.195015413735391,0.11231545792857,0,0,0,0,0.197247362962037,0,0.0291258764241079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_295_length_10796_cov_54.015238__full",0.0315407396154641,0.03053890287345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_15_length_35444_cov_230.363361__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199112607715658,0.106444511029652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_57_length_15153_cov_209.510828__full",0.00133517789903403,0.000288944431346062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_62_length_14598_cov_180.552659__full",0.0306362159170011,0.0355351896141416,0,0,0,0,0,0,0,0.106203603164094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231006138051719,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_67_length_14102_cov_175.902949__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153286991022889,0.0251486171680822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_87_length_12330_cov_110.646063__full",0.0197347932830938,0.0174397888883255,0.13460235651948,0,0,0,0,0,0,0,0,0,0,0,0,0.137101509074246,0.414620028879144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_115_length_10363_cov_168.479735__full",0.0373440119758357,0.0271130335051067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_120_length_41276_cov_25.984020__full_1",0.245175363251752,0.221864313904268,0.187066156425268,1.50905439078222,0.180151962317085,0,2.21732941516659,1.06986825534986,0,0.596418052210044,0.158581489805243,1.11138223303177,0.277754987037028,0.360166163543663,0.465126351663574,1.01227838260322,1.1031565444279,1.51594525297831,0,0,0,1.25763659484673,0.69552641185575,1.24464711316237,0.438594690680828,1.05960660388171,1.2513406925014,0,0,0,0,0,0,0.518236254801072,0,0,0,0,0
"NODE_22_length_65668_cov_23.882582__full",4.39918077190531e-05,0.000723252237326237,0,0,0,0,0,0,0,0.00509627739877256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_28_length_63091_cov_107.201248__full",0.0132459425840388,0.0122132613110697,0,0,0,0,0,0,0,0.0715234871504511,0,0,0,0,0,0.059050730312096,0.0919815870110943,0.0521939410640981,0,0,0,0.0382512052289076,0,0.059306867448005,0,0.0450692198394283,0.325247120609246,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_30_length_62258_cov_27.068888__full",0.000278442876293067,0.000604918640853104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_32_length_60697_cov_48.356596__full",0.00654243490900301,0.00525050650357478,0,0,0,0,0,0,0,0.0847960930242181,0,0,0,0,0,0.0294188416750066,0.0982676611139975,0.217030636944016,0,0,0,0.121517183103407,0,0.0574815972022666,0,0.0711697586262418,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_35_length_59953_cov_40.595933__full",0.000409664548573415,0.000483257060060544,0,0,0,0,0,0,0,0.0137857248867216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632809260796981,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_38_length_59508_cov_50.240368__full",0.0183663932768296,0.0130389932680002,0.0773354730710429,0,0,0,0,1.32689038762971,4.43766797787915,0.138709033209849,0.0983393341409275,0,0,0,0,0.174804070210682,0.241343446493252,0.304394719909439,0,0,0,0.0397401107404657,1.07827219152947,0.105980129613553,0,0.0784351369218129,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_47_length_56235_cov_30.580483__full",0.0154888311321458,0.0223865468429313,0.0401726313255884,0.203607196693457,0.295587658998449,0,0,0,0,0.132534794326566,0,0.291763355270813,0,0,0,0.0634123483976978,0.0625386767540457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_51_length_54180_cov_90.287088__full",0,0.000374424483529365,0.0121373812169112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471534089550262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_68_length_49495_cov_40.835412__full",0.00316458533992436,0.00160538199521853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_72_length_49023_cov_25.304390__full",0.0383628356167484,0.0401804491084223,0.026836194328945,0,0,0,0,0,0,0.0206493766563761,0.119436627193953,0,0.334559198897369,0,0.0278306506839666,0.0102504223507721,0.0327683351106538,0,0,0,0,0.0315642887468546,0,0.0553870215634812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_73_length_48985_cov_20.979258__full",0.0005311824606412,0.000414255253380262,0,0,0,0,0,0,0,0.00915156617512539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_84_length_47441_cov_38.584745__full",0.00396156952815044,0.00509844179727617,0,0,0,0,0,0,0,0.0110171503777349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_89_length_46784_cov_36.239349__full",0,0,0,0,0,0,0,0,0,0.0188753634853573,0,0,0,0,0,0,0,0,0,0,0,0.0899255611458545,0,0.00341448666000148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_90_length_46487_cov_87.210723__full",0,0.000374217846948396,0,0,0,0,0,0,0,0.0187433307806268,0,0,0,0,0,0,0,0,0,0,0,0.011312742257195,0,0.0481092076656935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_93_length_45547_cov_31.516018__full",0.0065712142259126,0.00718438028171471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_95_length_45118_cov_89.112930__full",0.00448601179412703,0.00446665509564224,0,0,0,0,0,0,0,0.0202733907324482,0,0,0,0,0,0.0617947635739687,0.0232967444541092,0,0,0,0,0.0233142926568143,0,0.0566558130117868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_107_length_42553_cov_26.829604__full",0,0,0,0,0,0,0,0,0,0.0306902283171109,0,0,0,0,0,0.102513956617663,0.145487531892051,0.61979359802993,0,0,0,0.0437978606625483,0,0.135186706666339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_109_length_42383_cov_30.693383__full",0,0,0,0,0,0,0,0,0,0.0565751804046572,0,0,0,0,0,0.0105440219302744,0.03323216355577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_113_length_41540_cov_23.124876__full",0.000905274628847343,0.000279296649888384,0,0.735720979507574,0.320425888760867,0,0,0,0,0.084846337155653,0,0,0,0.064060674982792,0.0894582639243189,0.175646604467943,0.196975029373437,0.130394130039347,0,0.224523578659948,2.37962353043187,0.32928637191688,0.30927316279141,0.164655567017836,1.91125238595901,0.400842969171064,1.09959559523201,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_118_length_41348_cov_47.778879__full",0.0154793814530117,0.0120276455123587,0,0,0,0,0,0,0,0.0197893832086395,0,0,0,0,0,0.0201123027695304,0.0255502808548095,0,0,0,0,0.0305373219846492,0,0.065705368187417,0,0.075648226933493,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_121_length_41171_cov_52.200282__full",0.00736656479313806,0.0101441186029922,0,0,0,0,0,0,0,0.0358168883149626,0,0,0,0,0,0.0189972199637736,0.012830264533177,0,0,0,0,0.0127787852229279,0,0.0444177265672055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_122_length_41142_cov_20.919718__full",0.000632813615615267,0.000493514729077306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_124_length_40802_cov_36.866717__full",0.000425404172954527,0.000106637635702053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_139_length_39827_cov_30.672926__full",0.0315488418403513,0.0323989262651347,0.0661121224633319,0,0,0,0,0,0,0.0387675797455279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_144_length_39382_cov_23.543365__full",0.00133972218590824,0.00257721974249907,0,0,0,0,0,0,0,0.0253891254220113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_146_length_39042_cov_32.054901__full",0.0113154163707764,0.0122166498619954,0.0168616342940169,0,0,0,0,0,0,0.0299760596210107,0,0,0,0,0,0.0257620534255033,0.0135326092615991,0,0,0,0,0.0767301148243095,0,0.0122825642581656,0,0.0455862039606071,0.328977974478479,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_156_length_37595_cov_25.613825__full",0.00184735266979142,0.00150501895877321,0,0,0,0,0,0,0,0.0194872009147,0,0,0,0,0,0.0162881499571724,0.0327962934626215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_157_length_37557_cov_75.729857__full",0.00620124755291848,0.00629659717610457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_158_length_37539_cov_22.385363__full",0.0111007171903462,0.0096620065593707,0.0175394552589359,0,0,0,0,0,0,0.0147125476250523,0,0,0,0,0,0.0222782155420241,0,0,0,0,0,0.0280402562703424,0,0.0414925898030185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_159_length_37349_cov_47.072456__full",0.00511353914806201,0.00349581099989267,0,0,0,0,0,0,0,0.0120142133707255,0,0,0,0,0,0.0209490838363962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_162_length_37050_cov_55.716165__full",0.0280406155217734,0.0293592340371329,0.0355437775319821,0,0,0,0,0,0,0.0500857010993799,0,0,0,0,0,0.0252887229057544,0.0190175339129571,0,0,0,0,0.0284118465894419,0,0.111147424283571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_165_length_35972_cov_24.213559__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155388344808706,0.0379902825836134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_166_length_35955_cov_86.978442__full",0.00409997006402384,0.00451459643386822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_170_length_35425_cov_28.389458__full",0.00886533485795225,0.0111293791611844,0,0,0,0,0,0,0,0.0772799808306211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_178_length_34364_cov_67.770232__full",0.00623390659103246,0.00616412465220503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_184_length_33575_cov_45.285727__full",0.0225696054087756,0.0216990962511293,0.0392390544108327,0,0,0,0,0,0,0.0132163998826819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_185_length_33394_cov_37.951404__full",0,0,0,0.457999814164335,1.98046198103677,0,0,0,0,0.928132584172762,0,0,0,0,0,0.145910569964088,0.253760120147105,0,0,0,0,0.428557579031479,0,0.210065690441403,0,0.132921149122496,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_191_length_32838_cov_38.243135__full",0.00136639313323152,0.000972535584405375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_192_length_32701_cov_20.656555__full",0,0,0,0,0,0,0,0,0,0.0650613902871607,0,0.502704923785896,0,0,0,0.0955907215627458,0.0771482220344019,0,0,0,0,0.128831325629754,0,0.127185346359054,0,0.177028283441196,0.157225413198322,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_238_length_26922_cov_25.957499__full",0.0547466800349912,0.0569772503951305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391602104655726,0.478141943223351,0.059476754589039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_261_length_25794_cov_24.292897__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028217973512453,0,0,1.83865048960587,0.362386191485227,3.04175018569596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_262_length_25731_cov_33.628277__full",0.000270009717054614,0.000395413671652585,0,0,0,0,0,0,0,0.0308715391003478,0,0,0,0,0,0.00435191837358518,0.0509457951702539,0,0,0,0,0.0758193460339131,0,0.0373475216732182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_266_length_25600_cov_58.938002__full",0.0113550978175017,0.0142432747711994,0.0257674933919121,0,0,0,0,0,0,0.0484988911655039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_270_length_25486_cov_20.803994__full",0,0,0,0,0,0,0,0,0,0.0759446471358835,0,0,0,0,0,0.0927761987967158,0.0567801284199499,0.388988633256354,0,0,0,0.296456284054723,0,0.242637357689948,1.84334386264026,0.363504119330578,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_295_length_24355_cov_62.451187__full",0.0227015776923335,0.0169446703001914,0.0270928606456735,0,0,0,0,0,0,0.0920091014219317,0,0.67604001892795,0,0,0,0.0252962334632226,0.0476294165872262,0,0,0,0,0.0584728817612595,0.528850091240104,0.0755580990029612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_299_length_24286_cov_29.181999__full",0.000597086314037791,0.000239478141988446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_318_length_23119_cov_27.142094__full",0.00778183547194232,0.00642819299115359,0.114203090819962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_331_length_22365_cov_23.666622__full",0.00619525905037705,0.00325233179775654,0.0590396279920952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_336_length_22166_cov_28.551955__full",0.00837864817762349,0.0091879046248914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_358_length_21267_cov_22.179469__full",0.0482637688401414,0.0486401693120016,0.0310547272385278,0,0,0,0,0,0,0,0,0,0,0,0,0.028995375849563,0,0,0,0,0,0.13652944360228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_370_length_20992_cov_22.097688__full",0.00324933805036268,0.00495424445367046,0,0.657478699419512,0.636331800078281,0,0,0,0,0.34995201679586,0,0,0,0,0,0.0106828920981015,0.101009549510888,0,0,0,0,0.125755347193201,0,0.0763991807588455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_392_length_20357_cov_43.632886__full",0.00057054586081297,0.000507213227455441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_412_length_19741_cov_46.811221__full",0.0270167407288443,0.0309044617703276,0,0,0,0,0,0,0,0.0483296232168315,0.595908984133335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_418_length_19626_cov_19.115379__full",0,0,0,0,0,0,0,0,0,0.0478926366779638,0,0,0,0,0,0.161765134126561,0.0534036401947192,0,0,0,0,0.198979513455295,0,0.267230667847587,0,0.114300221625433,0.262776973179497,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_454_length_19065_cov_29.743172__full",0.0132559141572166,0.0103897172234868,0,0,0,0,0,0,0,0.0208260377236977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_482_length_18321_cov_31.901987__full",0.0043608732344109,0.00279466273543311,0,0,0,0,0,0,0,0.0130459597741577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_483_length_18265_cov_65.160850__full",0.0402442852611224,0.0364816718556423,0,0,0,0,0,0,0,0.870658953441534,0,0,0,0,0,0.0737464540238831,0.0567241553256312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_494_length_17971_cov_20.457923__full",0.00509460921730257,0.00429749105744584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_502_length_17721_cov_37.783566__full",0.0155616286602897,0.0223341899637793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_516_length_17468_cov_15.820427__full",0.022112164764803,0.0247309720014704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_517_length_17461_cov_28.459106__full",0.00184397054933795,0.00100168290241043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_522_length_17411_cov_18.202287__full",0.00141933645317647,0.00251146121152583,0,0,0,0,0,0,0,0.0265165828158947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_531_length_17217_cov_26.910328__full",0.0339723891070928,0.0340288626107177,0.115272051727988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_552_length_16887_cov_20.260960__full",0.00103325148924717,0.00207207174548749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_553_length_16855_cov_115.284614__full",0.00377243028865034,0.00294105804406966,0,0,0,0,0,0,0,0.0365228385268048,0.277047976246158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_554_length_16844_cov_27.413556__full",0.0152285367352053,0.0136027003380451,0,0,0,0,0,0,0,0.0235967713140836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_567_length_16719_cov_48.436643__full",0.00173954675683556,0.00165702276817733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_580_length_16434_cov_34.721212__full",0,0,0,0,0,0,0,0,0,0.0403181556602204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_608_length_15842_cov_21.567935__full",0,0,0,0,0,0,0,0,0,0.0815864478234735,0,0,0,0,0,0,0,0,0,0,0,0.0668109282325029,0,0.121767396814762,0,0.19637865988527,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_619_length_15749_cov_33.709968__full",0.000739087095311115,0.000926348489601041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498554144530014,0.0674799956055601,0,0,0,0,0,0,0.139117458748235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_650_length_15422_cov_34.421719__full",0.0123576439228864,0.0130573283939959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_656_length_15334_cov_147.824417__full",0.0184127203802532,0.0189361329296558,0.0431890630474907,0,0,0,0,0,0,0,0,0,0,0,0,0.0793146278593641,0.0576052074438664,0.649065825095516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_663_length_15220_cov_19.920839__full",0,0,0,0,0,0,0,0,0,0.116243634148798,0.38734082405124,0,0,0,0,0.0586234038454129,0.171295701006459,0,0,0,0,0.173921219673461,0,0.126793228243897,0,0.173041159224016,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_693_length_14748_cov_40.849751__full",0.00522797599762765,0.00603749461764901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_700_length_14584_cov_24.276769__full",0.00589071133253846,0.00981022340765807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_713_length_14361_cov_33.555111__full",0.0148043079046947,0.0170804941143744,0,0,0,0,0,0,0,0.0889835010280031,0.41075408457824,0,0,0,0,0.0390571889780205,0.0987611020289874,0,0,0,0,0.220925685309772,0,0.201686082190716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_741_length_14052_cov_24.509424__full",0.00124395987871497,0.000831541417449909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_750_length_13996_cov_23.213211__full",0,0,0,0,0,0,0,0,0,0.0676036101537686,0,0,0,0,0,0.0855720911577727,0.0633528611559369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_751_length_13994_cov_29.799496__full",0.00416390506956721,0.00386199145795444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185838516145618,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_776_length_13698_cov_43.518641__full",0.0137782096578518,0.0105401583566492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_810_length_13396_cov_21.991502__full",0.0071806145630015,0.00850904875241869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_821_length_13301_cov_19.637706__full",0.00908130943625251,0.0100562297277005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_829_length_13231_cov_23.615748__full",0.00165254279930942,0.00132480781105578,0,0,0,0,0,0,0,0.0329105720098129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_830_length_13229_cov_20.648972__full",0.000991677327377596,0.00176773270307211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
