"","T0.E.Dry.soil.A","T0.E.Dry.soil.B","T0.E.Dry.soil.C","T1.E.H218O.A","T1.E.H218O.B","T1.E.H218O.C","T1.E.H218O.P.A","T1.E.H218O.P.B","T1.E.H218O.P.C","T1.E.H2O.A","T1.E.H2O.B","T1.E.H2O.C","T1.E.H2O.P.A","T1.E.H2O.P.B","T1.E.H2O.P.C","T2.E.H218O.A","T2.E.H218O.B","T2.E.H218O.C","T2.E.H218O.P.A","T2.E.H218O.P.B","T2.E.H218O.P.C","T2.E.H2O.A","T2.E.H2O.B","T2.E.H2O.C","T2.E.H2O.P.A","T2.E.H2O.P.B","T2.E.H2O.P.C","T3.E.H218O.A","T3.E.H218O.B","T3.E.H218O.C","T3.E.H218O.P.A","T3.E.H218O.P.B","T3.E.H218O.P.C","T3.E.H2O.A","T3.E.H2O.B","T3.E.H2O.C","T3.E.H2O.P.A","T3.E.H2O.P.B","T3.E.H2O.P.C"
"NODE_3687_length_10076_cov_8.424075__full",0.0116128970050499,0.00946259503368046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3689_length_10075_cov_21.377907__full",0.0216350630237214,0.0116474445248835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3730_length_10010_cov_8.321461__full",0.0406405479824049,0.0620054656872491,0.199528193868248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3732_length_10008_cov_17.242204__full",0.0194712820836158,0.0169972965706902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_123_length_81563_cov_19.110613__full_1",0.00482325056369845,0.004266928763972,0.00419142964541324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_2735_length_15097_cov_25.698026__full_1",0.0171162254324369,0.0193311339267939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_11_length_176989_cov_17.890593__full",0.00326789977303646,0.00278397440151421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_28_length_137096_cov_61.585115__full",0.0080605676545884,0.0057741836709238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_32_length_129338_cov_27.141900__full",0.00558879243720233,0.0066582300811589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_36_length_127408_cov_27.458287__full",0.0103525733290301,0.00811288410852044,0.0206126995427265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_52_length_110597_cov_157.121532__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180857245550768,0.149277887936043,0.0297440281050173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_55_length_109809_cov_30.220226__full",0.00174787256236629,0.00131773138548574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_59_length_106692_cov_25.976743__full",0.0043922088027577,0.0041637887259228,0.0123103127504446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_63_length_103406_cov_19.239848__full",0.0202478861550297,0.0231179329958827,0.00635103702382284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_66_length_102580_cov_25.406241__full",0.0029398993515396,0.00411741790828424,0.0160056294446725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_69_length_100650_cov_18.584788__full",0.0130028223098296,0.00739666995236374,0.00652520072618002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_77_length_98415_cov_24.328034__full",0.0058123411700852,0.00683520842949944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_82_length_96636_cov_41.586428__full",0.00653647790539203,0.00191697674778994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868529771733309,0.129577088040964,0.0632316780842048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_84_length_95945_cov_31.669146__full",0.0587189123628486,0.0600793753579458,0.147182287294684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_91_length_92199_cov_26.040641__full",0.0126807622160394,0.0147836314947345,0.0106864172922474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_100_length_89106_cov_33.179368__full",0.00199265579481528,0.00139687753102998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_106_length_87607_cov_83.184772__full",0.00264167900708894,0.00228010947110504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_122_length_82032_cov_38.208207__full",0.00286880873602537,0.00367067591634913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_130_length_78764_cov_20.482743__full",0.00520620025173379,0.00476910540539271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_138_length_77335_cov_24.824667__full",0.00793494394958078,0.0132857732882479,0.0169924905762623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_150_length_73906_cov_22.078610__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808654605659238,0.021407488675464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_155_length_72017_cov_35.346687__full",0.00278216928082836,0.00337707051927077,0.00912494859834789,0,0,0,0,0,0,0.0593089577809521,0.243667881171084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_157_length_71377_cov_48.399043__full",0.0176303559161993,0.0176433775281175,0.0460346985111241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_163_length_70708_cov_14.582093__full",0.0182573668317877,0.0218096303075356,0.00464711780980425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_170_length_68991_cov_19.827890__full",0.00142352189929401,0.00077665071141171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_179_length_67441_cov_19.802887__full",0.00571770644225179,0.0051108265741745,0.05339127335741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_180_length_67401_cov_27.205551__full",0.0067712856530314,0.00654903369212992,0.0097512707147932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_183_length_67159_cov_21.216627__full",0.0659374769607777,0.0763123694559859,0.0487227236326224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_199_length_65211_cov_32.301788__full",0.00724318317376463,0.00533042284001173,0.0201590103444847,0,0,0,0,0,0,0.0650591392900458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_202_length_64953_cov_28.798825__full",0.0823763528927663,0.0868130852037183,0.0910767083246684,0,0,0,0,0,0,0.0844736142396262,0,0,0,0,0,0.0721956213173235,0.120085075293881,0.202776937003925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_214_length_63329_cov_32.251669__full",0.00310202856699456,0.00427553731412142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_221_length_62419_cov_18.802054__full",0.0124497577069073,0.0118582386090898,0.0105314474122525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_225_length_62153_cov_18.009750__full",0.00251022974988923,0.00470754504439665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_231_length_61285_cov_23.549734__full",0.0110267163207091,0.0121018344442612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_237_length_61031_cov_26.506138__full",0.00596514742269166,0.00374131559145354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_238_length_61001_cov_134.300860__full",0.00383459826595825,0.00227968422499435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_243_length_60802_cov_22.018961__full",0.00237605943802471,0.00333544728545579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_252_length_60081_cov_35.663682__full",0.00117810405604043,0.00163956466067742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_257_length_59857_cov_30.049516__full",0.026507569782562,0.0263293771736667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_258_length_59796_cov_26.636414__full",0.00341986564241361,0.00329427861083292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_265_length_59378_cov_24.016869__full",0.00435540343484503,0.00402557599881945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_272_length_58736_cov_35.466446__full",0.00994095539384321,0.00832013657384428,0.0111935054692932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_285_length_57762_cov_19.225985__full",0.0159328991419538,0.0247490800543002,0.0227654888890833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_287_length_57597_cov_32.473043__full",0.00148008636098818,0.0025656888639196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_299_length_56785_cov_14.533095__full",0.00203567056953324,0.00250005181709011,0.0057895533124998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_302_length_56617_cov_47.363796__full",0.00528296901268064,0.00476419443210475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_308_length_56194_cov_29.278634__full",0.00167142414348334,0.00296455113702873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_316_length_55609_cov_20.415024__full",0.00540497559050861,0.00749616267929321,0.0118246391569827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_317_length_55596_cov_19.059985__full",0.00444455529002706,0.00435228597989406,0.0118274117124924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_329_length_54095_cov_17.821876__full",0.00285847883677937,0.0048484012127963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_333_length_53657_cov_60.211378__full",0.0211604482570176,0.0217404235673231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_337_length_53377_cov_20.783119__full",0.00438616986075249,0.00464115896576492,0.036961467277409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_345_length_52795_cov_24.269527__full",0.00303543457820814,0.00338612888071881,0.0124566939851369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_355_length_52062_cov_23.085368__full",0.0170028014896542,0.0135564228268347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_358_length_51980_cov_14.498371__full",0.00127902502336437,0.00164490934371225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_370_length_51253_cov_19.308070__full",0.00253743607609243,0.00256285550688454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_387_length_50170_cov_23.121547__full",0.00506909436307684,0.00372519339667465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_388_length_50167_cov_100.027642__full",0.0154424021204178,0.018280605728527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_395_length_49850_cov_25.327431__full",0.00268300755965118,0.00203273462237775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_397_length_49485_cov_37.864516__full",0.00302793484756903,0.00254737365843349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_401_length_49373_cov_28.953444__full",0.0290443484986222,0.037118257026132,0.0266453756200496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_409_length_49063_cov_40.359019__full",0.00288738167890641,0.00295255940313756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_435_length_47793_cov_46.013188__full",0.0194017970900529,0.0194081509517626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_442_length_47359_cov_14.079708__full",0.00229603197890415,0.00401587512352699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_445_length_47222_cov_33.751013__full",0.0105791463709866,0.0109729608430051,0.0696574077896003,0,0,0,0,0,0,0.084024251906204,0.116034495755794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_454_length_46509_cov_20.691187__full",0.0259889954791021,0.0317742737895131,0.0565829887648125,0,0,0,0,0,0,0.0928831471881156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_476_length_45440_cov_17.885755__full",0.0267858453336542,0.0321511884089872,0.0723981789177146,0,0,0,0,0,0,1.09722542402788,0,0.361305981817877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_478_length_45408_cov_29.840385__full",0.0128322978059091,0.0165226682393263,0.0434696209326882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_483_length_45165_cov_29.407225__full",0.00390392555899354,0.00462043110789113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_486_length_45021_cov_16.663372__full",0,0,0,0,0,0,0,0,0,0.0841429591769722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_491_length_44773_cov_31.087680__full",0.0345452424498488,0.0298112386561178,0.0734803444785224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_508_length_44312_cov_13.695633__full",0.014032082802239,0.020772494265303,0.0148494791839493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_510_length_44223_cov_22.736266__full",0.0082727581407901,0.00695079424455654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_525_length_43738_cov_16.154564__full",0.0047872115668223,0.00522303168265166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_533_length_43578_cov_20.250696__full",0.0119790566308426,0.0131393162569963,0.0302009145770167,0,0,0,0,0,0,0.182062897647917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_537_length_43498_cov_16.926634__full",0.0302465535598371,0.0408974388226557,0.0151283257105466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_538_length_43480_cov_35.403679__full",0.000964521080356307,0.00240255537293412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_542_length_43430_cov_44.486095__full",0.000998933157474873,0.00241916298821266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_552_length_43176_cov_15.988555__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11801416480642,0.166826312018441,0.0381762008935436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_554_length_43074_cov_15.586550__full",0.00772200500349907,0.0059903408104484,0.0763888109496372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_565_length_42734_cov_22.829717__full",0.0025715082426939,0.00305835000432327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_566_length_42620_cov_32.590061__full",0.00420767159817096,0.00422824550836498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_574_length_42360_cov_125.566030__full",0.0216020364980856,0.0268036421879651,0.0155361920936629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_579_length_42170_cov_27.178032__full",0.0036011039001933,0.00312936703374338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_588_length_41796_cov_15.211358__full",0.0107285449745947,0.00704358738415629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_589_length_41764_cov_18.824289__full",0.00377278192376931,0.00529444206472415,0.047276111528699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_591_length_41729_cov_17.177324__full",0.0459853842914267,0.0648135763148573,0.0473159058272831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_608_length_41166_cov_40.320963__full",0.0178326439004074,0.0194836827117962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_609_length_41164_cov_41.770121__full",0.0193087836306984,0.0153320214475887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_615_length_41056_cov_23.847230__full",0.00763766095565512,0.00944796687711812,0.0160314546352303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_617_length_40933_cov_32.285277__full",0.0264778743202897,0.0116631043161245,0.0482394141357405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_621_length_40873_cov_17.057390__full",0.00518442131477181,0.00436274610528124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_622_length_40848_cov_19.093278__full",0.00655241883470249,0.00507680812390059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_628_length_40572_cov_18.411929__full",0.0255164332897614,0.0220085938797985,0.0162234101902521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_629_length_40508_cov_17.319162__full",0.00631174950668261,0.00653770521831333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_640_length_40084_cov_17.429961__full",0.00941889809100233,0.00751820508436741,0.0985299736437192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_643_length_40042_cov_18.284405__full",0.00343194434992549,0.00202797496239034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_649_length_39874_cov_23.478567__full",0.0075311595719331,0.0104742875276739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_653_length_39745_cov_22.464435__full",0.0230328754136345,0.0251631562295246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_667_length_39351_cov_14.301641__full",0,0,0,0,0,0,0,0,0,0.179784466505708,0.443524272896332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_668_length_39221_cov_14.692884__full",0.0024343993688442,0.00436413981844449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_669_length_39143_cov_17.259195__full",0.00295668961965764,0.00426169514035831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_681_length_38730_cov_23.398799__full",0.0139632905792706,0.0155387117003968,0.0084989979359521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_687_length_38552_cov_30.449068__full",0.0142223517827903,0.0106104405979475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_689_length_38505_cov_13.320627__full",0.0221156986153986,0.0239142507206231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_692_length_38445_cov_13.939237__full",0.0100456636031588,0.00626163337895499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_694_length_38382_cov_17.679623__full",0.0449988882292945,0.067705600798773,0.0838032750124557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_699_length_38264_cov_18.435582__full",0.00291144511182723,0.00477702127917105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_704_length_38084_cov_16.070317__full",0.0151201762969609,0.0157023829419251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
