"","T0.E.Dry.soil.A","T0.E.Dry.soil.B","T0.E.Dry.soil.C","T1.E.H218O.A","T1.E.H218O.B","T1.E.H218O.C","T1.E.H218O.P.A","T1.E.H218O.P.B","T1.E.H218O.P.C","T1.E.H2O.A","T1.E.H2O.B","T1.E.H2O.C","T1.E.H2O.P.A","T1.E.H2O.P.B","T1.E.H2O.P.C","T2.E.H218O.A","T2.E.H218O.B","T2.E.H218O.C","T2.E.H218O.P.A","T2.E.H218O.P.B","T2.E.H218O.P.C","T2.E.H2O.A","T2.E.H2O.B","T2.E.H2O.C","T2.E.H2O.P.A","T2.E.H2O.P.B","T2.E.H2O.P.C","T3.E.H218O.A","T3.E.H218O.B","T3.E.H218O.C","T3.E.H218O.P.A","T3.E.H218O.P.B","T3.E.H218O.P.C","T3.E.H2O.A","T3.E.H2O.B","T3.E.H2O.C","T3.E.H2O.P.A","T3.E.H2O.P.B","T3.E.H2O.P.C"
"NODE_3236_length_14835_cov_5.393933__full",0.000981360295341754,0.00403441967291065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3250_length_14791_cov_4.645045__full",0.000196861912569157,0.00194290509723822,0,0,0,0,0,0,0,0.3331326366972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608185592572197,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3253_length_14786_cov_6.272418__full",0,0.000394919663658662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152126838510814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3256_length_14774_cov_2.777922__full",0.00275927048483261,0.00395243717709416,0,0,0,0,0,0,0,0.00448947493412234,0,0,0,0,0,0,0.0479859804986266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3262_length_14755_cov_4.536094__full",0.000824629131888864,0.000889748527076076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3263_length_14754_cov_3.051723__full",0,0,0,0,0,0,0,0,0,0.0224781171947503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3278_length_14718_cov_3.714481__full",0.00992633556673326,0.0127063372728615,0,0,0,0,0,0,0,0.0135201977360091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3281_length_14710_cov_3.762987__full",0.00237194995991589,0.00218339581008095,0.135120059476117,0,0,0,0,0,0,0,0,0,0,0,0,0.0152920913967428,0,0,0,0,0,0,0,0,2.21761445323953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3284_length_14703_cov_5.788483__full",0,0.000794344046068476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656488001790186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3306_length_14640_cov_8.185957__full",0.000795653564290066,0.0016953201026174,0,0,0,0,0,0,0,0.00453099246559634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3315_length_14628_cov_3.553995__full",0,0.00139730308678589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3318_length_14617_cov_5.391583__full",0.0106274776710631,0.0134842393638474,0.0453295541264198,0,0,0,0,0,0,0.00333881562195627,0.403485591265575,0,0.141340752075458,0,0,0,0.0242533684576081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3325_length_14599_cov_17.960207__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.52645185191422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3331_length_14571_cov_3.352266__full",0.00539635867721545,0.00735338567834021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3333_length_14565_cov_3.524126__full",9.99741671198082e-05,0.000300730715629632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3334_length_14563_cov_3.417381__full",0.000774907246677033,0.00120308973033094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3337_length_14556_cov_3.822854__full",0.0029010617879247,0.00430671817554218,0,0,0,0,0,0,0,0.0154626492694719,0,0,0,0,0,0.00772778155660735,0,0,0,0,0,0.04834341478871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3343_length_14534_cov_4.320540__full",0.00210398207353046,0.00361654611184685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3344_length_14534_cov_3.108902__full",0,0.00100459614791385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3353_length_14507_cov_6.000486__full",0.0460312193527341,0.0589757285532704,0.0456768566364805,0,0,0,0,0,0,0.00457296629294385,0,0,0,0,0,0,0,0.217376996141112,0,0,0,0,0,0.0887266982493567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3360_length_14498_cov_3.489340__full",0.0097384728574177,0.0125220570772262,0,0.265293870828443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221955902287127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3362_length_14487_cov_4.294690__full",0.0307585295579321,0.0283965656075064,0.182962315223157,0,0,0,0,0,0,0.00915869222234602,0,0,0,0,0,0.0116474599924034,0.0244732859394301,0,0,0,0,0,0,0.0155488333187771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3369_length_14471_cov_7.519761__full",0.00623908312114459,0.0050450775389882,0,0,0,0,0,0,0,0.0114611558069815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222374361786282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3377_length_14459_cov_4.319708__full",0.00221572483810377,0.00646311477976748,0,0,0,0,0,0,0,0,0,0,0,0,0.105618638532534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3388_length_14427_cov_4.187884__full",0.00131222660482088,0.00080970013727165,0,0,0,0,0,0,0,0,0,0,0,0,0.0529276835091868,0.0155952125659882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3406_length_14376_cov_6.291658__full",0.00405209488081271,0.00618158595937227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3409_length_14370_cov_4.624693__full",0.000202690233784871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3422_length_14330_cov_4.043778__full",0.00199995284116011,0.00244353320288256,0,0,0.280587332292754,0,0,0,0,0.0231502414853643,0,0,0,0,0,0.0117764197232029,0.049488503510884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3450_length_14256_cov_3.318217__full",0.000204328311987094,0.000819515725798928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3491_length_14184_cov_3.885623__full",0.0053515272582997,0.010172943889962,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198315554277284,0,0,0,0,0,0,0,0,0,0.0890553252609038,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3501_length_14160_cov_5.551312__full",0.00102864209428961,0.0002062828009764,0,0,0,0,0,0,0,0.00937246027366958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3516_length_14120_cov_13.974396__full",0.00206243786652612,0.000723318243366961,0,0,0,0,0,0,0,0.0234982409497461,0,0,0,0,0,0.0119534454314213,0,0,0,0,0,0.0375231589520296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3535_length_14070_cov_3.668742__full",0.0148623668156445,0.0162949314004916,0,0,0,0,0,0,0,0.0177038273473451,0,0,0,0,0,0.0159951761911934,0,0,0,0,2.65335711871452,0,0,0,0,0.0593995167045741,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3550_length_14010_cov_2.779096__full",0.000207954909433413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3554_length_14005_cov_5.072990__full",0.000104014975501504,0.00125154337658372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3566_length_13956_cov_2.693873__full",0.0039665975191886,0.00156998159829997,0,0,0,0,0,0,0,0,0,0,0,0,0.0547333407084628,0.0161272522665898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3579_length_13907_cov_7.433372__full",0.00100565704681079,0.000420152962789133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3589_length_13876_cov_5.216593__full",0.00461967163803048,0.00421101870584906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648728325295108,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3590_length_13875_cov_7.426031__full",0,0.000210566278213413,0,0,0,0,0,0,0,0.0183141219057487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232030844741582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3613_length_13823_cov_4.923055__full",0,0.000211367093018989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3625_length_13800_cov_7.976425__full",0.00126692527539045,0.00105861617286193,0,0,0,0,0,0,0,0.0321227464674945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03816215058329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3626_length_13799_cov_3.422993__full",0.000422339409372192,0.00232912610398663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3629_length_13796_cov_3.256699__full",0.000844864466852425,0.000847141189124617,0,0,0,0,0,0,0,0.00395208407581897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3659_length_13711_cov_4.580591__full",0.00408380442175531,0.0075655029798133,0,0,0,0,0,0,0,0.00484138972661082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3666_length_13695_cov_6.943366__full",0.01148919782293,0.00390304628634914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235114310739023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3670_length_13684_cov_9.927935__full",0.00552945854013318,0.00875505424674053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705916187155001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3684_length_13637_cov_4.688654__full",0,0.00160405433970355,0,0,0,0,0,0,0,0.0121698827175565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3699_length_13606_cov_5.310210__full",0,0.00064432716815201,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372301490596604,0,0,0,0,0,0.0389564900553973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3732_length_13535_cov_3.281706__full",0.00075367151185874,0.000647744928944029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3752_length_13500_cov_4.413999__full",0.000215899258798925,0.00129888627380248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3760_length_13490_cov_11.689717__full",0.000972274974424065,0.00227475498263804,0,0,0,0,0,0,0,0.00492159556756008,0,0,0,0,0,0.0125179630249475,0.0263023619011734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3761_length_13490_cov_10.704876__full",0.000756213866708991,0.000527681292984428,0,0,0,0,0,0,0,0.0196863813323249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3764_length_13486_cov_3.648614__full",0.00248313222881507,0.000992214467467784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3769_length_13475_cov_3.487440__full",0.05188908780046,0.0468205257221183,0.0492144599370085,0,0,0,0,0,0,0.0147814070336694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238996116298452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3770_length_13474_cov_9.937495__full",0.00108160275923384,0.00151832441414419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3771_length_13471_cov_3.981603__full",0,0,0,0,0,0,0,0,0,0.0197144613489385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668451718477013,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3777_length_13458_cov_4.443671__full",0.000866322495593267,0.00146275651399623,0,0,0,0,0,0,0,0.00986685896290984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3786_length_13443_cov_9.206984__full",0.000216825018541019,0.000217409313854941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3803_length_13414_cov_3.405633__full",0.000760546822523697,0.000653653950725166,0,0,0,0,0,0,0,0.0272238733089358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3804_length_13412_cov_9.417487__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503663470617919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3805_length_13412_cov_6.731465__full",0.0263817593486006,0.0358443177328409,0,0,0,0,0,0,0,0.0049505415146264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3810_length_13407_cov_5.034491__full",0.000869655308897445,0.00021799970408628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3812_length_13404_cov_28.911462__full",0.0163485594398814,0.0204997257212181,0.0494780962868479,0,0,0,0,0,0,0.0445286926593607,0,0,0.154276199605701,0,0.0570128650886092,0.00815947360936778,0.0794190878264052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3832_length_13362_cov_3.036266__full",0.00096299554392094,0.00196867996586936,0,0,0,0,0,0,0,0.0127781396546133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3844_length_13341_cov_14.871696__full",0.00174801307230113,0.00164317842689764,0,0,1.00541493079843,0,0,0.952493651958852,0,0.0124429692324342,0,0,0,0.281408524844059,0,0.0168791489254795,0,0,0,0,0,0,0,0.0241423947977868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3845_length_13334_cov_18.335852__full",0.0130912931293128,0.0120501092413707,0,0,0,0,0,0,0,0.0124495756744875,0,0,0,0,0,0.00844405455599286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3850_length_13322_cov_16.226046__full",0.00131290084663273,0.00164554855467426,0,0,0,0,0,0,0,0.0102535551780061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3853_length_13319_cov_3.359304__full",0.00919239978180238,0.00593081048355549,0,0,0,0,0,0,0,0,0,0,0,0,0.0573808578169388,0,0,0,0,0,0,0,0,0.02124625289121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3866_length_13288_cov_2.769732__full",0.00175506471521398,0.000879897112596124,0,0,0,0,0,0,0,0.00499726611828061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3867_length_13285_cov_5.225391__full",0.000329149803057595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3871_length_13274_cov_3.071271__full",0.018554509830467,0.0104599251499307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848265977560574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3885_length_13233_cov_5.762905__full",0.000110152675918061,0.00331348549135549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3890_length_13226_cov_7.508342__full",0.0572769963234258,0.0545486440532385,0.175530681364393,0,0,0,0,0,0,0.0223432754332035,0,0,0,0,0,0.00851379777553573,0.0402500958605186,0,0,0.710693706510482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3915_length_13164_cov_11.455568__full",0.00890402244136565,0.006217966589862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128315389378999,0,0,0,0,0,0,0,0,0,0.102633077275048,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3919_length_13161_cov_3.124024__full",0.000664573451908902,0.00144378940209384,0,0,0,0,0,0,0,0.01009208834121,0,0,0,0,0,0.00855633043224076,0,0,0,0,0,0,0,0.0734291737899913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3941_length_13099_cov_3.039615__full",0.00300489945327034,0.00189707213335761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3957_length_13073_cov_4.054339__full",0.0138638888074209,0.00826886685908158,0,0,0,0,0,0,0,0.0939693588115309,0,0,0,0,0,0.0086145955001929,0,0,0,0,0,0.0811264483414356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3958_length_13067_cov_2.870450__full",0.0130534892658925,0.014876171034894,0,0,0,0,0,0,0,0.00508276555411168,0,0,0,0,0,0.0301650905060066,0,0,0,0,0,0.0405820672368602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3978_length_13026_cov_6.979346__full",0.00946153652555782,0.0102108854420371,0,0,0,0,0,0,0,0,0,0,0,0,0.0586865860579698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3990_length_12995_cov_2.726504__full",0.00235606677864458,0.00301730322670446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273159589884523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3998_length_12983_cov_3.205604__full",0.00539033167598125,0.0055078065139534,0,0.296613134802296,0,0,0,0,0,0.0153481072812816,0,0,0,0,0,0.0345451331142698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_3999_length_12982_cov_4.007762__full",0,0,0,0,0,0,0,0,0,0.00906339743188227,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248178238242357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4009_length_12958_cov_5.542888__full",0.0129395434290662,0.0171487884333203,0,0,0,0,0,0,0,0,0,0,0,0,0.0589981669262535,0,0.0821846100594353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4015_length_12948_cov_3.852751__full",0.00107297133172763,0.00406472857337436,0,0,0,0,0,0,0,0.0051300266454116,0,0,0,0,0.0590442641841325,0.00869873561152627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4017_length_12947_cov_3.998210__full",0,0,0,0,0,0,0,0,0,0.0420695041040389,0,0,0,0,0,0.0304479550377777,0.0411276242063664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4026_length_12933_cov_3.442107__full",0.000225475643924773,0.000904333023661522,0.0513011580991063,0,0,0,0,0,0,0.00513604665582069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4035_length_12909_cov_3.105933__full",0.00190723944514628,0.0069085094021082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4039_length_12900_cov_5.810796__full",0.00135635537112477,0.00317335760852793,0.205735739082731,0,0,0,0,0,0,0.0102986792289201,0.457821662230236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152778488248912,0,0,0,0,0
"NODE_4041_length_12896_cov_4.893100__full",0.00497405581072008,0.00324318518741902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4061_length_12872_cov_3.723636__full",0,0.000795085439955139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262521019929188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4065_length_12862_cov_16.187417__full",0.00192481801002694,0.000682037951961543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4073_length_12847_cov_6.017179__full",0.00136201714946607,0.00512132767594662,0,0,0,0,2.14270248568581,0,0,0.00849494187547821,0,0,0,0,0,0.0175358626872697,0,0,0,0,0,0,0,0,0,0.0350651538949728,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4074_length_12845_cov_7.620979__full",0.000454077206708282,0,0,0,0,0,0,0,0,0.00487612636375514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4083_length_12828_cov_5.102050__full",0.0064776531380941,0.00370265153385055,0,0,0,0,0,0,0,0.0154987622975604,0,0,0,0,0,0.017342616719524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4089_length_12817_cov_5.197594__full",0.00618016148948865,0.00375068277240721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4101_length_12790_cov_4.898511__full",0.00045605301314875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4116_length_12766_cov_3.482435__full",0,0,0,0,0,0,0,0,0,0.0260201666704903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4122_length_12751_cov_8.407050__full",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87031797858322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4125_length_12750_cov_3.653545__full",0.0490310138175807,0.0641727448761653,0.0780693711844104,0,0,0,0,0,0,0.00509898492623979,0,0,0,0,0.059972106098837,0.0529810229985046,0.0835413125533351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154597287395122,0,0,0,0,0
"NODE_4134_length_12729_cov_4.087332__full",0.014049082960289,0.00797970094882671,0.0521331331972016,0,0,0,0,0,0,0.00518205938163732,0,0,0,0,0,0,0.111574367994443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4136_length_12727_cov_3.859281__full",0.00423962118978611,0.00942123778511482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4137_length_12725_cov_4.498178__full",0.000685978354512477,0.000919291303321055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4146_length_12708_cov_9.050202__full",0.000210662396911843,0.0014958705937794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00886498015106771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4147_length_12708_cov_4.495440__full",0.00987736152377534,0.0120376491174673,0.0261101562394753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118070802219138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4155_length_12692_cov_4.279600__full",0.00183846605977351,0.00518379653603642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4156_length_12689_cov_8.628594__full",0.000226579475561574,0.000110302410812541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4157_length_12683_cov_19.958201__full",0.0014948263163721,0.00126826153520802,0,0,0,0,0,0,0,0.0052384970378422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710479935222326,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4162_length_12665_cov_2.226564__full",0.001381824212207,0.000778545987912401,0.0523997369636913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4167_length_12654_cov_6.253286__full",0,0.001271202917141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NODE_4180_length_12620_cov_13.767351__full",0.000346702695280562,0.0006952739848728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
